feature,featureType,sample,date,cumulativeConcentration,unit
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.65535,RIVER,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL224245101.20220802,2022-08-02T13:05:00,21.359,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.148564,IMPOUNDMENT,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL224474601.20220811,2022-08-11T15:45:00,69.034,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.65461,RIVER,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL224474602.20220811,2022-08-11T12:35:00,52.127,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.148851,PRIVATE WATER SUPPLY WELL,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL224769502.20220830,2022-08-30T13:58:00,62.166,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.65519,LAKE,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL225475801.20221003,2022-10-03T09:05:00,36.097,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.139822,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL225475803.20221003,2022-10-03T13:30:00,99.678,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.40534,DETENTION POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL226752901.20221201,2022-12-01T08:48:00,6721.81,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.40534,DETENTION POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL226752901RE.20221201,2022-12-01T08:48:00,19920.0,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.40499,DETENTION POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL226752902.20221201,2022-12-01T09:14:00,4472.39,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.40499,DETENTION POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL226752902RE.20221201,2022-12-01T09:14:00,54740.0,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.150880,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL226848103.20221206,2022-12-06T13:30:00,4989.88,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.150857,RIVER,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL230103901.20230105,2023-01-05T15:10:00,159.962,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.150604,STORM DRAIN,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL230103902.20230105,2023-01-05T15:15:00,505.84,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.150855,DETENTION POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL230103903.20230105,2023-01-05T15:30:00,4880.6,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.151601,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL231360601.20230315,2023-03-15T13:35:00,906.02,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.147600,POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL231670304.20230329,2023-03-29T15:45:00,20.154,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.64289,UNDER DRAIN,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL232209403.20230424,2023-04-24T09:00:00,940.2,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.151785,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL232627301.20230510,2023-05-10T09:30:00,56.05,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.139822,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL232683601.20230511,2023-05-11T12:10:00,97.826,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.65477,RIVER,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL232683602.20230511,2023-05-11T11:50:00,33.463,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.153468,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL232820901.20230517,2023-05-17T13:00:00,51.462,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.145858,POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL232820902.20230517,2023-05-17T12:30:00,2052.113,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.145858,POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL232820902RE.20230517,2023-05-17T12:30:00,2944.0,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.139327,POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL233459901.20230616,2023-06-16T10:05:00,2562.21,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.139326,POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL233459902.20230616,2023-06-16T10:10:00,2823.44,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.40499,DETENTION POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL233834503RE.20230705,2023-07-05T14:50:00,136414.0,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.40499,DETENTION POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL233834503RED.20230705,2023-07-05T14:50:00,23700.0,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.145858,POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL233946201.20230710,2023-07-10T08:00:00,1178.522,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.145858,POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL233946201RE.20230710,2023-07-10T08:00:00,1140.0,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.145860,POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL233946202.20230710,2023-07-10T08:10:00,2475.645,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.145860,POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL233946202RE.20230710,2023-07-10T08:10:00,2390.0,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.99365,LAKE,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL234060801.20230712,2023-07-12T12:05:00,41.543,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.113231,POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL234179601.20230718,2023-07-18T16:00:00,40.087,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.85770,LAKE,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL234179602.20230718,2023-07-18T16:15:00,32.151,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.99450,LAKE,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL234218002.20230720,2023-07-20T14:30:00,21.852,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.65492,RIVER,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL234372001.20230726,2023-07-26T11:10:00,43.395,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.65579,LAKE,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL234643701.20230809,2023-08-09T14:00:00,31.384,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.105221,RIVER,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL234933802.20230822,2023-08-22T10:15:00,21.289,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.65479,RIVER,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL234933803.20230823,2023-08-23T14:15:00,41.823,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.65490,RIVER,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL235111501.20230831,2023-08-31T15:00:00,44.998,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.154835,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL235118603.20230830,2023-08-30T10:10:00,53.8,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.64289,UNDER DRAIN,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL235141702.20230905,2023-09-05T09:00:00,1678.33,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.153472,RIVER,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL235224601.20230907,2023-09-07T10:20:00,50.08,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.153506,RIVER,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL235225201.20230907,2023-09-07T09:00:00,45.0,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.153508,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL235380401.20230912,2023-09-12T11:00:00,330.734,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.40534,DETENTION POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL235482501.20230919,2023-09-19T12:10:00,14766.2,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.139327,POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL235558901.20230920,2023-09-20T11:30:00,3769.76,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.139326,POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL235558902.20230920,2023-09-20T11:40:00,1524.42,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.153453,POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL235762901.20230929,2023-09-29T11:00:00,1449.77,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.153538,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL236251701.20231019,2023-10-19T15:20:00,144.635,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.153539,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL236251702.20231019,2023-10-19T14:09:00,1095.651,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.40534,DETENTION POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL236973101.20231127,2023-11-27T09:50:00,9789.0,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.40499,DETENTION POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL236973102.20231127,2023-11-27T10:09:00,120610.0,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.40499,DETENTION POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL236973102D.20231127,2023-11-27T10:09:00,18700.0,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.153118,CATCH BASIN,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL236973103.20231127,2023-11-27T08:56:00,1104.0,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.153119,CATCH BASIN,http://w3id.org/sawgraph/v1/me-egad-data#sample.AAWHL236973104.20231127,2023-11-27T09:29:00,1147.0,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.80587,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.AXL240421.20151002,2015-10-02T16:15:00,42.539,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.121393,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.AXL240422.20151002,2015-10-02T15:00:00,459.497,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.121394,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.AXL240423.20151002,2015-10-02T15:30:00,228.813,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.106075,WETLAND,http://w3id.org/sawgraph/v1/me-egad-data#sample.BNOF5763FS.20211118,2021-11-18T12:15:00,5435.28,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.106076,WETLAND,http://w3id.org/sawgraph/v1/me-egad-data#sample.BNOF5765FS.20211118,2021-11-18T12:00:00,3188.9,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.106077,POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.BNOF5767FS.20211118,2021-11-18T12:45:00,3969.68,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.106078,POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.BNOF5769FS.20211118,2021-11-18T13:10:00,156.23,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.106077,POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.BNOF5771FS.20211118,2021-11-18T00:01:00,3701.24,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.141556,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.BNOH8006FS.20200728,2020-07-28T10:30:00,1646.64,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.141911,STANDING WATER (E.G. PUDDLE),http://w3id.org/sawgraph/v1/me-egad-data#sample.BNOH9039FS.20200828,2020-08-28T12:45:00,74.02,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.141910,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.BNOH9040FS.20200828,2020-08-28T09:23:00,2625.2,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.109115,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.ELL41014053211.20230824,2023-08-24T12:53:00,28.6,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.156188,RIVER,http://w3id.org/sawgraph/v1/me-egad-data#sample.TA320977654.20230313,2023-03-13T14:50:00,224.1,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.131767,DITCH,http://w3id.org/sawgraph/v1/me-egad-data#sample.TAI320290871.20170612,2017-06-12T11:00:00,1188.22,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.131762,DITCH,http://w3id.org/sawgraph/v1/me-egad-data#sample.TAI320290872.20170612,2017-06-12T12:15:00,8765.11,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.131762,DITCH,http://w3id.org/sawgraph/v1/me-egad-data#sample.TAI320290873.20170612,2017-06-12T12:15:00,9072.73,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.131764,DITCH,http://w3id.org/sawgraph/v1/me-egad-data#sample.TAI320290874.20170612,2017-06-12T13:55:00,5087.64,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.131763,DITCH,http://w3id.org/sawgraph/v1/me-egad-data#sample.TAI320290875.20170613,2017-06-13T08:55:00,500.5,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.131765,DITCH,http://w3id.org/sawgraph/v1/me-egad-data#sample.TAI320290876.20170613,2017-06-13T09:50:00,6832.34,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.131766,DITCH,http://w3id.org/sawgraph/v1/me-egad-data#sample.TAI320290877.20170613,2017-06-13T10:15:00,944.5,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.131768,DITCH,http://w3id.org/sawgraph/v1/me-egad-data#sample.TAI320290878.20170613,2017-06-13T10:55:00,27.23,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.132968,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.TAI3203225310.20171006,2017-10-06T09:50:00,715.64,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.121519,POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.TAI320322535.20171004,2017-10-04T12:15:00,5284.21,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.120026,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.TAI320322536.20171005,2017-10-05T11:50:00,3561.62,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.121527,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.TAI320322537.20171005,2017-10-05T12:34:00,2032.3,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.121527,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.TAI320322538.20171005,2017-10-05T12:35:00,2079.5,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.132969,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.TAI320322539.20171005,2017-10-05T10:10:00,757.67,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.120026,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL150055301.20150618,2015-06-18T13:55:00,2129.27,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.120025,POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL150055302.20150619,2015-06-19T11:10:00,1047.2,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.120394,POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL150057701.20150630,2015-06-30T09:15:00,642.08,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.122288,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL150095005.20150928,2015-09-28T15:15:00,420.23,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.122289,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL150095006.20150928,2015-09-28T11:20:00,718.54,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.80586,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL150095007.20150929,2015-09-29T09:25:00,86.91,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.122292,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL150095008.20150929,2015-09-29T10:20:00,92.92,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.122294,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL150095009.20150929,2015-09-29T09:55:00,45.82,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.122281,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL150095010.20150929,2015-09-29T08:30:00,351.62,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.122282,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL150095011.20150929,2015-09-29T08:40:00,244.52,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.122283,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL150095012.20150929,2015-09-29T08:50:00,1747.38,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.80577,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL150095108.20150929,2015-09-29T12:00:00,27.101,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.80578,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL150095109.20150929,2015-09-29T11:00:00,1061.97,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.80579,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL150095110.20150929,2015-09-29T13:45:00,416.2,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.122290,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL150095111.20150929,2015-09-29T13:00:00,595.42,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.122291,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL150095112.20150929,2015-09-29T13:25:00,315.77,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.80588,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL150095116.20150929,2015-09-29T17:30:00,80.86,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.121393,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL150096302.20151004,2015-10-04T15:00:00,503.59,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.80576,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL150096308.20151002,2015-10-02T12:30:00,135.59,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.121393,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL150096309.20151002,2015-10-02T15:00:00,513.27,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.121394,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL150096310.20151002,2015-10-02T15:30:00,294.7,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.80587,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL150096313.20151004,2015-10-04T16:15:00,55.9,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.80587,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL150096316.20151002,2015-10-02T16:15:00,61.01,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.122270,SEEP MARSH,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL150107109.20151102,2015-11-02T11:00:00,25.68,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.122271,DITCH,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL150107110.20151103,2015-11-03T07:50:00,267.665,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.122272,DITCH,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL150107111.20151103,2015-11-03T08:05:00,139.299,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.122271,DITCH,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL150107112.20151105,2015-11-05T07:50:00,299.965,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.120955,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL150107902.20151103,2015-11-03T15:32:00,1204.29,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.120954,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL150107903.20151104,2015-11-04T09:58:00,332.11,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.128976,STORM DRAIN,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL160110309.20160830,2016-08-30T10:15:00,434.588,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.128971,DITCH,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL160110411.20160830,2016-08-30T14:08:00,135.96,http://qudt.org/vocab/unit/NanoGM-PER-L
